Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
1,1,Failure to achieve vaginal delivery within 24 hours,Oxytocin (alone) versus Oral misoprostol (≤ 50 µg),15,SUBGROUP_AND_OVERALL,Aalami-Harandi 2013,2013,,,,,49,128,,,26,128,,,62.05482481914088,1.8846153846153846,1.2537539167684477,2.832912504140923,
1,1,Failure to achieve vaginal delivery within 24 hours,Oxytocin (alone) versus Oral misoprostol (≤ 50 µg),15,SUBGROUP_AND_OVERALL,Boddu 2017,2017,,,,,18,67,,,15,67,,,37.9451751808591,1.2,0.6614215157235146,2.1771290557804353,
1,1,Failure to achieve vaginal delivery within 24 hours,Balloon catheters versus Oral misoprostol (≤ 50 µg),16,SUBGROUP_AND_OVERALL,Amarasena 2021,2021,,,,,66,72,,,47,72,,,32.89587995812221,1.4042553191489362,1.170248878246853,1.6850543828866802,
1,1,Failure to achieve vaginal delivery within 24 hours,Balloon catheters versus Oral misoprostol (≤ 50 µg),16,SUBGROUP_AND_OVERALL,Mundle 2017,2017,,,,,129,241,,,105,234,,,32.14330041667237,1.192886781268524,0.9919960786249332,1.4344601794168963,
1,1,Failure to achieve vaginal delivery within 24 hours,Balloon catheters versus Oral misoprostol (≤ 50 µg),16,SUBGROUP_AND_OVERALL,Somirathne 2017,2017,,,,,78,89,,,57,91,,,34.960819625205424,1.3991720875221763,1.1724028647524558,1.6698036053626621,
1,1,Failure to achieve vaginal delivery within 24 hours,Osmotic dilators versus Oral misoprostol (≤ 50 µg),17,SUBGROUP_AND_OVERALL,Gavara 2022,2022,,,,,65,151,,,61,152,,,100,1.0726305504288352,0.8211732885542005,1.4010883132096987,
1,1,Failure to achieve vaginal delivery within 24 hours,Balloon catheters plus misoprostol (≤ 50 µg) versus Oral misoprostol (≤ 50 µg),18,SUBGROUP_AND_OVERALL,Anjali 2022,2022,,,,,24,100,,,43,100,,,100,0.5581395348837209,0.36840987730243907,0.8455792300717282,
1,1,Failure to achieve vaginal delivery within 24 hours,Oxytocin plus amniotomy versus Sublingual or buccal misoprostol (≤ 50 µg),19,SUBGROUP_AND_OVERALL,Lo 2006,2006,,,,,4,25,,,10,25,,,100,0.4,0.1444650177343063,1.1075345610261507,
1,1,Failure to achieve vaginal delivery within 24 hours,Balloon catheters versus Vaginal dinoprostone (tablet or gel),20,SUBGROUP_AND_OVERALL,Grace 2021,2021,,,,,105,196,,,104,198,,,52.37035219935153,1.0199175824175823,0.8469795626030019,1.2281664409086877,
1,1,Failure to achieve vaginal delivery within 24 hours,Balloon catheters versus Vaginal dinoprostone (tablet or gel),20,SUBGROUP_AND_OVERALL,Henry 2013,2013,,,,,44,50,,,36,51,,,47.62964780064847,1.2466666666666666,1.0159999399984103,1.529702627522015,
1,1,Failure to achieve vaginal delivery within 24 hours,Osmotic dilators versus Controlled-release dinoprostone vaginal pessary,21,SUBGROUP_AND_OVERALL,Gupta 2022,2022,,,,,306,337,,,272,335,,,100,1.1183234421364985,1.0513754031264784,1.1895345064312637,
1,1,Failure to achieve vaginal delivery within 24 hours,Balloon catheters plus oxytocin versus Controlled-release dinoprostone vaginal pessary,22,SUBGROUP_AND_OVERALL,Devillard 2022,2022,,,,,9,40,,,18,40,,,100.00000000000003,0.5,0.2559937294902832,0.9765864206821883,
1,1,Failure to achieve vaginal delivery within 24 hours,Balloon catheters plus oxytocin versus Balloon catheters,23,SUBGROUP_AND_OVERALL,Levine 2016,2016,,,,,42,125,,,48,123,,,100,0.861,0.618402999132323,1.1987668252581931,
1,1,Failure to achieve vaginal delivery within 24 hours,Balloon catheters plus misoprostol (≤ 50 µg) versus Balloon catheters,24,SUBGROUP_AND_OVERALL,Levine 2016,2016,,,,,40,123,,,48,123,,,100,0.8333333333333334,0.5948930390039846,1.1673433691662227,
1,1,Failure to achieve vaginal delivery within 24 hours,Balloon catheters plus misoprostol (≤ 50 µg) versus Balloon catheters plus oxytocin,25,SUBGROUP_AND_OVERALL,Levine 2016,2016,,,,,40,123,,,42,125,,,100,0.9678668215253581,0.6791098283239231,1.3794030731694533,
1,2,Caesarean section due to any causes,"Vaginal misoprostol (≤ 50 µg) versus Placebo, no treatment, or expectant management",1,SUBGROUP_AND_OVERALL,Incerpi 2001,2001,,,,,14,57,,,11,63,,,14.254333983160397,1.4066985645933014,0.6959411652219014,2.8433450275899577,
1,2,Caesarean section due to any causes,"Vaginal misoprostol (≤ 50 µg) versus Placebo, no treatment, or expectant management",1,SUBGROUP_AND_OVERALL,McKenna 2004,2004,,,,,9,33,,,9,35,,,11.758481128006112,1.0606060606060606,0.4803191484880187,2.341953718346014,
1,2,Caesarean section due to any causes,"Vaginal misoprostol (≤ 50 µg) versus Placebo, no treatment, or expectant management",1,SUBGROUP_AND_OVERALL,Oboro 2005,2005,,,,,3,38,,,7,39,,,5.053377395578477,0.4398496240601504,0.12271262153566896,1.5765916281856978,
1,2,Caesarean section due to any causes,"Vaginal misoprostol (≤ 50 µg) versus Placebo, no treatment, or expectant management",1,SUBGROUP_AND_OVERALL,PonMalar 2017,2017,,,,,8,63,,,18,63,,,12.697333973618575,0.4444444444444444,0.208669683754921,0.9466198474212836,
1,2,Caesarean section due to any causes,"Vaginal misoprostol (≤ 50 µg) versus Placebo, no treatment, or expectant management",1,SUBGROUP_AND_OVERALL,Zhang 2015,2015,,,,,68,173,,,24,49,,,36.4339397007678,0.802504816955684,0.570904788248577,1.1280584687558557,
1,2,Caesarean section due to any causes,"Vaginal misoprostol (≤ 50 µg) versus Placebo, no treatment, or expectant management",1,SUBGROUP_AND_OVERALL,da Graca Krupa 2005,2005,,,,,15,75,,,23,75,,,19.802533818868618,0.6521739130434783,0.37019378695030525,1.1489409813124138,
1,2,Caesarean section due to any causes,"Oral misoprostol (≤ 50 µg) versus Placebo, no treatment, or expectant management",2,SUBGROUP_AND_OVERALL,Cheung 2006,2006,,,,,3,33,,,3,32,,,66.8310407474695,0.9696969696969697,0.2111030173828127,4.45428125422921,
1,2,Caesarean section due to any causes,"Oral misoprostol (≤ 50 µg) versus Placebo, no treatment, or expectant management",2,SUBGROUP_AND_OVERALL,Levy 2007,2007,,,,,1,64,,,4,66,,,33.16895925253049,0.2578125,0.029608771676379413,2.244851150285127,
1,2,Caesarean section due to any causes,"Vaginal dinoprostone (tablet or gel) versus Placebo, no treatment, or expectant management",3,SUBGROUP_AND_OVERALL,Hannah 1996,1996,,,,,121,1259,,,261,2524,,,48.49963878092431,0.9294124449557059,0.7573879856347654,1.1405085758187563,
1,2,Caesarean section due to any causes,"Vaginal dinoprostone (tablet or gel) versus Placebo, no treatment, or expectant management",3,SUBGROUP_AND_OVERALL,Mahmood 1995,1995,,,,,0,51,,,2,51,,,1.2094792337609086,0.2,0.009839277811287258,4.065339018491121,
1,2,Caesarean section due to any causes,"Vaginal dinoprostone (tablet or gel) versus Placebo, no treatment, or expectant management",3,SUBGROUP_AND_OVERALL,O'Brien 1995,1995,,,,,14,50,,,20,50,,,22.318616213215392,0.7,0.4001306226207356,1.2246000988143493,
1,2,Caesarean section due to any causes,"Vaginal dinoprostone (tablet or gel) versus Placebo, no treatment, or expectant management",3,SUBGROUP_AND_OVERALL,Rayburn 1988,1988,,,,,10,55,,,21,63,,,17.912471323783933,0.5454545454545454,0.28177969198635544,1.055862681443457,
1,2,Caesarean section due to any causes,"Vaginal dinoprostone (tablet or gel) versus Placebo, no treatment, or expectant management",3,SUBGROUP_AND_OVERALL,Sawai 1991,1991,,,,,6,24,,,4,26,,,7.5586217781933165,1.625,0.5212605745653003,5.065844471744523,
1,2,Caesarean section due to any causes,"Vaginal dinoprostone (tablet or gel) versus Placebo, no treatment, or expectant management",3,SUBGROUP_AND_OVERALL,Sawai 1994,1994,,,,,1,38,,,6,42,,,2.5011726701221493,0.18421052631578944,0.023220918333130818,1.4613340230013625,
1,2,Caesarean section due to any causes,"Controlled-release dinoprostone vaginal pessary versus Placebo, no treatment, or expectant management",4,SUBGROUP_AND_OVERALL,Itoh 2021,2021,,,,,11,57,,,8,56,,,100,1.3508771929824561,0.5874518954865493,3.106414677594557,
1,2,Caesarean section due to any causes,"Oxytocin (alone) versus Placebo, no treatment, or expectant management",5,SUBGROUP_AND_OVERALL,Dogra 2019,2019,,,,,1,25,,,2,25,,,2.6757428084624517,0.5,0.04837782073340814,5.167657331603573,
1,2,Caesarean section due to any causes,"Oxytocin (alone) versus Placebo, no treatment, or expectant management",5,SUBGROUP_AND_OVERALL,Grant 1992,1992,,,,,38,219,,,25,225,,,35.619139056300995,1.5616438356164384,0.9768259461180749,2.496587523100085,
1,2,Caesarean section due to any causes,"Oxytocin (alone) versus Placebo, no treatment, or expectant management",5,SUBGROUP_AND_OVERALL,Hannah 1996,1996,,,,,127,1258,,,261,2524,,,61.70511813523656,0.9762744488910817,0.7985281767776081,1.1935856833553278,
1,2,Caesarean section due to any causes,"Nitric oxide donors versus Placebo, no treatment, or expectant management",6,SUBGROUP_AND_OVERALL,Bullarbo 2007,2007,,,,,14,100,,,17,100,,,5.996224820206467,0.8235294117647058,0.42958012588599515,1.5787524868445795,
1,2,Caesarean section due to any causes,"Nitric oxide donors versus Placebo, no treatment, or expectant management",6,SUBGROUP_AND_OVERALL,Ghanaie 2013,2013,,,,,8,36,,,4,36,,,2.0695191136864586,2,0.660595863601809,6.055139337673937,
1,2,Caesarean section due to any causes,"Nitric oxide donors versus Placebo, no treatment, or expectant management",6,SUBGROUP_AND_OVERALL,Habib 2008,2008,,,,,15,51,,,17,51,,,7.662708081926187,0.8823529411764706,0.49616139502702156,1.5691400431514175,
1,2,Caesarean section due to any causes,"Nitric oxide donors versus Placebo, no treatment, or expectant management",6,SUBGROUP_AND_OVERALL,Schmitz 2014,2014,,,,,185,678,,,186,684,,,84.27154798418088,1.0034256351698545,0.8435160648802271,1.193650064577007,
1,2,Caesarean section due to any causes,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Ayaz 2009,2009,,,,,3,44,,,2,44,,,0.8064497803388937,1.5,0.26335597673903466,8.543569156319457,
1,2,Caesarean section due to any causes,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Bennett 1998,1998,,,,,16,104,,,23,102,,,7.340484617989143,0.6822742474916388,0.38329027190017734,1.214479424386525,
1,2,Caesarean section due to any causes,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Kwon 2001,2001,,,,,13,78,,,19,82,,,6.077966569234926,0.7192982456140351,0.3816755213893764,1.3555754486429317,
1,2,Caesarean section due to any causes,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Matega,,,,,,6,89,,,11,88,,,2.704038821523927,0.5393258426966292,0.20856282394536085,1.3946510653146496,
1,2,Caesarean section due to any causes,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Nopdonrattakoon 2003,2003,,,,,3,53,,,7,53,,,1.44914578635413,0.42857142857142855,0.1170556543021813,1.5691123208247482,
1,2,Caesarean section due to any causes,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Paisarntantiwong 2005,2005,,,,,23,73,,,18,73,,,8.86955919653514,1.2777777777777777,0.7561904431176788,2.1591334091068797,
1,2,Caesarean section due to any causes,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Rahman 2013,2013,,,,,34,110,,,32,110,,,14.957285199466707,1.0625,0.7093991271513064,1.5913555666938646,
1,2,Caesarean section due to any causes,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Shetty 2001,2001,,,,,30,122,,,28,123,,,12.051874731452791,1.0802107728337236,0.6887537850814495,1.6941544845492826,
1,2,Caesarean section due to any causes,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Souza 2013,2013,,,,,41,100,,,37,100,,,20.224056915860224,1.1081081081081081,0.782901921952292,1.5684002616738446,
1,2,Caesarean section due to any causes,Oral misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),7,SUBGROUP_AND_OVERALL,Young 2020,2020,,,,,55,167,,,54,172,,,25.5191383812441,1.0490130849412287,0.769959696875824,1.4292026671564682,
1,2,Caesarean section due to any causes,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,Bartusevicius 2006,2006,,,,,12,67,,,14,70,,,4.054145489556492,0.8955223880597015,0.44716615106391755,1.793428115272346,
1,2,Caesarean section due to any causes,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,Beigi 2010,2010,,,,,43,125,,,54,125,,,18.231821319675078,0.7962962962962963,0.5813256828548968,1.0907617024267477,
1,2,Caesarean section due to any causes,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,Caliskan 2005,2005,,,,,15,80,,,14,80,,,4.490017241829825,1.0714285714285714,0.5542519725175704,2.071186464991927,
1,2,Caesarean section due to any causes,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,Dadashaliha 2021,2021,,,,,17,100,,,17,100,,,5.180851581054471,1,0.5420159112135745,1.8449642885224502,
1,2,Caesarean section due to any causes,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,Feitosa 2006,2006,,,,,32,75,,,23,75,,,10.23598529744715,1.391304347826087,0.9053439708000706,2.13811308266529,
1,2,Caesarean section due to any causes,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,Gattas 2020,2020,,,,,56,98,,,56,100,,,28.476052596868296,1.0204081632653061,0.7994021460309116,1.3025144163400992,
1,2,Caesarean section due to any causes,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,Haas 2019,2019,,,,,33,148,,,24,152,,,8.473204441581421,1.412162162162162,0.8785586093646554,2.2698565024417134,
1,2,Caesarean section due to any causes,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,Jahromi 2016,2016,,,,,22,100,,,14,100,,,5.220573219323015,1.5714285714285714,0.8537863408867972,2.892278356827747,
1,2,Caesarean section due to any causes,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,Nassar 2007,2007,,,,,30,85,,,24,85,,,9.592504817763636,1.25,0.8013030754192382,1.9499488370021631,
1,2,Caesarean section due to any causes,Sublingual or buccal misoprostol (≤ 50 µg) versus Vaginal misoprostol (≤ 50 µg),8,SUBGROUP_AND_OVERALL,de Moraes 2005,2005,,,,,20,58,,,15,62,,,6.04484399490061,1.4252873563218391,0.8095364051561966,2.5093918385287917,
1,2,Caesarean section due to any causes,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),9,SUBGROUP_AND_OVERALL,Calder 2008,2008,,,,,67,308,,,90,318,,,23.70784573096095,0.7686147186147186,0.5839874650532466,1.0116117571415992,
1,2,Caesarean section due to any causes,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),9,SUBGROUP_AND_OVERALL,Chaudhuri 2011,2011,,,,,15,102,,,8,105,,,2.7024795715395076,1.9301470588235294,0.8555096886834346,4.354676186564687,
1,2,Caesarean section due to any causes,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),9,SUBGROUP_AND_OVERALL,Hosli 2008,2008,,,,,15,55,,,13,52,,,4.386465691293611,1.0909090909090908,0.5760045722189506,2.066099302030757,
1,2,Caesarean section due to any causes,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),9,SUBGROUP_AND_OVERALL,Pandis 2001,2001,,,,,43,225,,,38,210,,,11.53820189567776,1.056140350877193,0.7123703429934785,1.5658041519019439,
1,2,Caesarean section due to any causes,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),9,SUBGROUP_AND_OVERALL,Papanikolaou 2004,2004,,,,,11,83,,,6,80,,,1.9986581980574296,1.7670682730923695,0.6860462820974053,4.551486340284998,
1,2,Caesarean section due to any causes,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),9,SUBGROUP_AND_OVERALL,Prager 2008,2008,,,,,50,191,,,56,199,,,16.876918632215936,0.9302543006731488,0.6717360397375806,1.2882635629598713,
1,2,Caesarean section due to any causes,Vaginal dinoprostone (tablet or gel) versus Vaginal misoprostol (≤ 50 µg),9,SUBGROUP_AND_OVERALL,Sifakis 2007,2007,,,,,55,211,,,51,204,,,16.545986547476282,1.042654028436019,0.750464418899539,1.4486062172114615,
